OBJECTID_12,Join_Count,TARGET_FID,OBJECTID_1,OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Acres,Shape_Le_1,PERMIT_BAS,SUM_SHAPE_,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,SHAPE_AREA_1,Shape_Length,Shape_Area
3042,1,3041,5253,116983,129690900,12/10/2011 0:00,2, , ,0.029,0,4.15041E+12,390,39004,0,0.009969781,7.105626962,0.009969782,3-Oct,1587233803,Saranac River,10,Lake Champlain River Basin,1587233803,0.009969782,3.24993E-06
3043,1,3042,5255,117035,162450476,1/12/2013 0:00,2,2635208,Restoration Pond,0.05244739,0,2.02001E+12,390,39004,0,0.01176152,12.9510986,0.01176152,13-03,464650582.8,Moodna Creek,13,Lower Hudson River Basin,464650582.8,0.01176152,5.65362E-06
3044,1,3043,5259,117143,61783077,12/26/2007 0:00,2, , ,0.074,0,2.02001E+12,390,39004,0,0.01542799,18.3436139,0.01542799,13-06,2711385780,Roundout-Wallkill,13,Lower Hudson River Basin,2535886744,0.01542799,8.02165E-06
3045,1,3044,5260,117148,52855649,11/2/2011 0:00,2, , ,0.068,171.2,2.02001E+12,390,39011,0,0.016606562,16.7127659,0.016606561,13-07,1303430814,Esopus Creek,13,Lower Hudson River Basin,1097728106,0.016606561,7.34769E-06
3046,1,3045,5261,117154,156433761,6/4/2012 0:00,2, , ,0.06427705,368.8,2.02001E+12,390,39009,0,0.026590197,15.8723045,0.026590197,2-Dec,1585447178,Schoharie Creek *,12,Mohawk River Basin,1585447178,0.026590197,7.06171E-06
3047,1,3046,5262,117167,47722559,8/13/2009 0:00,2, , ,0.029,0,2.02E+12,390,39001,0,0.010103054,7.267414066,0.010103057,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.010103057,3.27043E-06
3048,1,3047,5263,117226,{30ABB3AD-16FF-41B3-8E87-BAF5ED5BE58A},12/6/2012 0:00,2, , ,0.03088101,0,2.02001E+12,390,39004,0,0.010331427,7.625674304,0.010331428,13-06,2711385780,Roundout-Wallkill,13,Lower Hudson River Basin,2535886744,0.010331428,3.32995E-06
3049,1,3048,5264,117238,33531179,6/4/2012 0:00,2, , ,0.04045848,686.98,2.02001E+12,390,39011,0,0.011551985,9.990697185,0.011551987,12-02*,816065380.8,Schoharie Creek * (w/I NY watershed),12,Mohawk River Basin,816065380.8,0.011551987,4.41097E-06
3050,1,3049,5265,117245,47719923,8/13/2009 0:00,2, , ,0.027,0,2.02E+12,390,39004,0,0.008979434,6.754586496,0.008979436,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.008979436,3.0497E-06
3051,1,3050,5266,117247,167101463,4/10/2009 0:00,2, , ,0.048,0,2.02E+12,390,39004,0,0.014025875,11.8367517,0.014025877,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.014025877,5.36237E-06
3052,1,3051,5272,117360,132876094,5/25/2010 0:00,2, , ,0.04,502.9,4.15031E+12,390,39009,0,0.021819638,9.867385468,0.021819638,2-Sep,5129164298,St. Regis-Salmon-Chateaugay Rivers,9,St. Lawrence River Basin,4349181503,0.021819638,4.54296E-06
3053,1,3052,5273,117393,167082654,4/8/2009 0:00,2, , ,0.047,0,2.0301E+12,390,39004,0,0.008780568,11.5676149,0.008780568,15-01,997391165.4,Ramapo River,15,Passaic-Newark (Ramapo River),545098907.8,0.008780568,5.03221E-06
3054,1,3053,5276,117444,129690977,12/10/2011 0:00,2,967987,Turtle Pond,0.031,0,4.15041E+12,390,39004,0,0.008573797,7.619935694,0.008573797,3-Oct,1587233803,Saranac River,10,Lake Champlain River Basin,1587233803,0.008573797,3.48039E-06
3055,1,3054,5277,117446,129690821,12/10/2011 0:00,2,959467,Oregon Pond,0.098,515,4.15041E+12,390,39009,0,0.017686571,24.2034244,0.01768657,3-Oct,1587233803,Saranac River,10,Lake Champlain River Basin,1587233803,0.01768657,1.10902E-05
3056,1,3055,5278,117464,2c20ed94-12fb-4015-b7a9-d31d950c9c90,9/25/2012 0:00,2,946923,Clove Lake,0.04487203,0,2.0301E+12,390,39011,0,0.017670669,11.0808032,0.01767067,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.01767067,4.77531E-06
3057,1,3056,5280,117519,132434407,5/11/2009 0:00,2,948735,Duck Hole,0.277,652,4.15031E+12,390,39009,0,0.042256514,68.3257558,0.042256516,3-Sep,3259938947,Raquette River,9,St. Lawrence River Basin,3259938947,0.042256516,3.112E-05
3058,1,3057,5285,117581,52847225,8/23/2002 0:00,2, , ,0.027,438.9,2.02001E+12,390,39009,0,0.009565777,6.777975994,0.009565778,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.009565778,3.00728E-06
3059,1,3058,5286,117582,33529477,6/4/2012 0:00,2, , ,0.03321006,423.7,2.02001E+12,390,39009,0,0.010624328,8.200944713,0.010624329,2-Dec,1585447178,Schoharie Creek *,12,Mohawk River Basin,1585447178,0.010624329,3.646E-06
3060,1,3059,5287,117595,167261093,7/14/2009 0:00,2, , ,0.034,0,2.02E+12,390,39004,0,0.011145184,8.326203749,0.011145184,1-Dec,4770324841,Mohawk River Main Stem,12,Mohawk River Basin,4770324841,0.011145184,3.71699E-06
3061,1,3060,5290,117606,129690999,12/10/2011 0:00,2, , ,0.137,472,4.15041E+12,390,39009,0,0.043533831,33.7376164,0.043533836,3-Oct,1587233803,Saranac River,10,Lake Champlain River Basin,1587233803,0.043533836,1.54057E-05
3062,1,3061,5292,117638,37099417,8/20/2008 0:00,2, , ,0.042,112.8,2.02001E+12,390,39009,0,0.010751712,10.4461169,0.010751713,13-03,464650582.8,Moodna Creek,13,Lower Hudson River Basin,464650582.8,0.010751713,4.55824E-06
3063,1,3062,5293,117662,52846629,11/5/2007 0:00,2, , ,0.028,515.1,2.02001E+12,390,39009,0,0.009400071,6.949827472,0.009400072,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.009400072,3.08545E-06
3064,1,3063,5294,117674,129690733,12/10/2011 0:00,2,943145,Bass Lake,0.036,0,4.15041E+12,390,39004,0,0.008719419,8.898650633,0.008719419,3-Oct,1587233803,Saranac River,10,Lake Champlain River Basin,1587233803,0.008719419,4.08227E-06
3065,1,3064,5295,117711,52851153,11/5/2007 0:00,2, , ,0.027,228.6,2.02001E+12,390,39009,0,0.01087965,6.547167079,0.01087965,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.01087965,2.894E-06
3066,1,3065,5296,117716,52846653,11/5/2007 0:00,2, , ,0.028,445,2.02001E+12,390,39009,0,0.011441027,6.992103588,0.011441028,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.011441028,3.10416E-06
3067,1,3066,5297,117730,167261119,7/14/2009 0:00,2, , ,0.026,0,2.02E+12,390,39004,0,0.007438396,6.533715239,0.007438396,1-Dec,4770324841,Mohawk River Main Stem,12,Mohawk River Basin,4770324841,0.007438396,2.91827E-06
3068,1,3067,5299,117742,129690831,12/10/2011 0:00,2, , ,0.037,516,4.15041E+12,390,39009,0,0.022496604,9.121566269,0.022496604,3-Oct,1587233803,Saranac River,10,Lake Champlain River Basin,1587233803,0.022496604,4.17769E-06
3069,1,3068,5300,117806,89362395,4/10/2009 0:00,2, , ,0.028,0,2.02E+12,390,39004,0,0.013700496,7.020787375,0.013700491,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.013700491,3.19064E-06
3070,1,3069,5302,117810,163187404,12/10/2011 0:00,2, , ,0.04,0,4.1504E+12,390,39004,0,0.012086096,9.814135949,0.012086097,4-Oct,2407539324,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,2407539324,0.012086097,4.47568E-06
3071,1,3070,5303,117854,52851495,11/5/2007 0:00,2, , ,0.057,192,2.02001E+12,390,39009,0,0.013577477,14.064992,0.013577479,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.013577479,6.21484E-06
3072,1,3071,5305,117885,89362165,4/10/2009 0:00,2, , ,0.094,0,2.02E+12,390,39004,0,0.023782508,23.3355952,0.023782517,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.023782517,1.06109E-05
3073,1,3072,5306,117963,115353805,12/10/2011 0:00,2, , ,0.031,557,4.1504E+12,390,39009,0,0.015780616,7.552999029,0.015780615,4-Oct,2407539324,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,2407539324,0.015780615,3.44912E-06
3074,1,3073,5307,117972,37098555,3/27/2002 0:00,2, , ,0.051,0,2.02001E+12,390,39004,0,0.014968044,12.5260698,0.014968043,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.014968043,5.47409E-06
3075,1,3074,5308,117990,158241395,12/6/2012 0:00,2, , ,0.07177686,0,2.02001E+12,390,39004,0,0.025669036,17.7252872,0.025669038,13-06,2711385780,Roundout-Wallkill,13,Lower Hudson River Basin,2535886744,0.025669038,7.78019E-06
3076,1,3075,5312,118062,52852575,11/5/2007 0:00,2, , ,0.033,102.1,2.02001E+12,390,39009,0,0.014058471,8.078880076,0.014058471,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.014058471,3.56614E-06
3077,1,3076,5313,118065,52849665,11/5/2007 0:00,2, , ,0.039,0,2.02001E+12,390,39004,0,0.010473319,9.710795897,0.010473318,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.010473318,4.29809E-06
3078,1,3077,5316,118104,55499827,4/15/2014 0:00,2, , ,0.12342501,0,2.0301E+12,390,39004,0,0.015613325,30.480271,0.015613324,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.015613324,1.32614E-05
3079,1,3078,5317,118195,37097733,3/27/2002 0:00,2,946953,Cobalt Lake,0.146,6.7,2.02001E+12,390,39009,0,0.030754618,35.9670164,0.030754619,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.030754619,1.57343E-05
3080,1,3079,5319,118246,37098791,3/27/2002 0:00,2, , ,0.03,0,2.02001E+12,390,39004,0,0.025279783,7.35990934,0.025279783,13-04,501756945.8,Fishkill Creek,13,Lower Hudson River Basin,501756945.8,0.025279783,3.2147E-06
3081,1,3080,5321,118294,167103411,4/10/2009 0:00,2, , ,0.035,0,2.02E+12,390,39004,0,0.019217125,8.604291397,0.019217128,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.019217128,3.87983E-06
3082,1,3081,5322,118295,167103323,4/10/2009 0:00,2, , ,0.08,0,2.02E+12,390,39004,0,0.024463688,19.7205156,0.024463683,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.024463683,8.89932E-06
3083,1,3082,5323,118297,167100112,4/10/2009 0:00,2, , ,0.035,0,2.02E+12,390,39004,0,0.011438819,8.731723971,0.011438819,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.011438819,3.9408E-06
3084,1,3083,5324,118298,89365203,4/10/2009 0:00,2,942510,Antler Lake,0.054,378,2.02E+12,390,39009,0,0.01636674,13.3446656,0.016366742,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.016366742,6.02905E-06
3085,1,3084,5326,118303,89362155,4/10/2009 0:00,2,971118,White Lily Pond,0.064,644,2.02E+12,390,39009,0,0.01259819,15.8605556,0.012598193,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.012598193,7.21187E-06
3086,1,3085,5327,118325,37099187,8/8/2007 0:00,2, , ,0.029,0,2.02001E+12,390,39004,0,0.006760144,7.106869395,0.006760144,13-04,501756945.8,Fishkill Creek,13,Lower Hudson River Basin,501756945.8,0.006760144,3.10194E-06
3087,1,3086,5328,118335,37096451,10/6/2007 0:00,2, , ,0.03,65.5,2.02001E+12,390,39009,0,0.008224396,7.46585468,0.008224396,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.008224396,3.27258E-06
3088,1,3087,5329,118350,52852949,11/5/2007 0:00,2, , ,0.036,62.5,2.02001E+12,390,39009,0,0.012683407,8.875003513,0.012683408,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.012683408,3.91604E-06
3089,1,3088,5331,118387,55487963,8/22/2012 0:00,2, , ,0.02827699,56.35,2.0301E+12,390,39011,0,0.012582494,6.983288171,0.012582494,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.012582494,3.03727E-06
3090,1,3089,5333,118394,37100003,8/8/2007 0:00,2, , ,0.057,214.3,2.02001E+12,390,39009,0,0.013646263,14.0592515,0.013646262,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.013646262,6.12946E-06
3091,1,3090,5334,118404,37094753,2/1/2007 0:00,2, , ,0.132,110,2.02001E+12,390,39009,0,0.031461065,32.7094417,0.031461064,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.031461064,1.43636E-05
3092,1,3091,5335,118412,52850675,11/4/2007 0:00,2, , ,0.026,0,2.02001E+12,390,39004,0,0.007920583,6.467845214,0.007920583,13-09,1070390394,Catskill Creek,13,Lower Hudson River Basin,1070390394,0.007920583,2.86001E-06
3093,1,3092,5337,118456,55506239,4/15/2014 0:00,2, , ,0.09643769,0,2.0301E+12,390,39004,0,0.020061568,23.8163898,0.020061568,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.020061568,1.03504E-05
3094,1,3093,5338,118457,55499519,8/22/2012 0:00,2, , ,0.04211177,80.06,2.0301E+12,390,39011,0,0.023308716,10.3999715,0.023308714,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.023308714,4.52487E-06
3095,1,3094,5339,118458,55499565,1/9/2013 0:00,2,2060707,Nelson Pond,0.02976209,89.01,2.0301E+12,390,39011,0,0.008572544,7.350075245,0.008572542,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.008572542,3.19838E-06
3096,1,3095,5345,118613,55493609,4/15/2014 0:00,2, , ,0.08032005,0,2.0301E+12,390,39004,0,0.01610416,19.8361507,0.016104166,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.016104166,8.65252E-06
3097,1,3096,5346,118619,37097337,1/30/2008 0:00,2, , ,0.044,0,2.02001E+12,390,39004,0,0.010709728,10.8332861,0.010709727,13-05,547901085.6,Wappinger Creek,13,Lower Hudson River Basin,547901085.6,0.010709727,4.74159E-06
3098,1,3097,5349,118692,152522432,2/12/2007 0:00,2, , ,0.028,0,2.02001E+12,390,39004,0,0.009750374,6.959689512,0.009750373,13-04,501756945.8,Fishkill Creek,13,Lower Hudson River Basin,501756945.8,0.009750373,3.04401E-06
3099,1,3098,5350,118727,52847789,11/4/2007 0:00,2, , ,0.038,141.7,2.02001E+12,390,39009,0,0.011042368,9.373853677,0.011042368,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.011042368,4.15622E-06
3100,1,3099,5351,118749,167102583,4/10/2009 0:00,2, , ,0.033,0,2.02E+12,390,39004,0,0.014021074,8.05066397,0.014021076,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.014021076,3.61852E-06
3101,1,3100,5352,118754,89365631,4/10/2009 0:00,2, , ,0.036,0,2.02E+12,390,39004,0,0.020813204,8.808503168,0.020813203,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.020813203,3.97351E-06
3102,1,3101,5354,118759,115353651,12/10/2011 0:00,2, , ,0.034,295,4.1504E+12,390,39009,0,0.010369683,8.409571536,0.010369684,4-Oct,2407539324,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,2407539324,0.010369684,3.84551E-06
3103,1,3102,5355,118786,37096675,5/23/2006 0:00,2, , ,0.032,87.2,2.02001E+12,390,39009,0,0.014074931,7.996907619,0.014074931,13-05,547901085.6,Wappinger Creek,13,Lower Hudson River Basin,547901085.6,0.014074931,3.50364E-06
3104,1,3103,5360,118851,37098391,8/20/2008 0:00,2, , ,0.051,76,2.02001E+12,390,39009,0,0.012671762,12.5332163,0.012671763,13-04,501756945.8,Fishkill Creek,13,Lower Hudson River Basin,501756945.8,0.012671763,5.47789E-06
3105,1,3104,5361,118855,37096623,5/23/2006 0:00,2, , ,0.05,121.9,2.02001E+12,390,39009,0,0.015369148,12.3707006,0.015369148,13-05,547901085.6,Wappinger Creek,13,Lower Hudson River Basin,547901085.6,0.015369148,5.42061E-06
3106,1,3105,5365,118947,167100853,4/10/2009 0:00,2, , ,0.032,0,2.02E+12,390,39004,0,0.012072141,7.877658248,0.012072137,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.012072137,3.57274E-06
3107,1,3106,5367,119017,163187385,12/10/2011 0:00,2, , ,0.053,0,4.1504E+12,390,39004,0,0.01612897,13.1112954,0.016128969,4-Oct,2407539324,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,2407539324,0.016128969,6.01119E-06
3108,1,3107,5368,119026,133272165,1/9/2013 0:00,2,968109,Udalls Millpond,0.0490043,0,2.0302E+12,390,39004,0,0.016903959,12.1028607,0.016903959,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.016903959,5.22907E-06
3109,1,3108,5369,119057,143928113,5/17/2007 0:00,2, , ,0.034,0,2.02001E+12,390,39004,0,0.008681876,8.363803392,0.008681877,13-05,547901085.6,Wappinger Creek,13,Lower Hudson River Basin,547901085.6,0.008681877,3.67748E-06
3110,1,3109,5370,119063,52844933,11/5/2007 0:00,2, , ,0.061,107.3,2.02001E+12,390,39009,0,0.00971972,15.039244,0.00971972,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.00971972,6.68886E-06
3111,1,3110,5371,119074,89365727,4/10/2009 0:00,2, , ,0.035,213.4,2.02E+12,390,39009,0,0.021375225,8.60856029,0.02137522,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.02137522,3.88226E-06
3112,1,3111,5372,119075,89365707,4/10/2009 0:00,2, , ,0.046,0,2.02E+12,390,39004,0,0.017641167,11.369521,0.017641166,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.017641166,5.12752E-06
3113,1,3112,5374,119093,55491839,8/22/2012 0:00,2, , ,0.031606,121.71,2.0301E+12,390,39011,0,0.012471791,7.805911693,0.012471791,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.012471791,3.3909E-06
3114,1,3113,5375,119113,151336650,10/20/2006 0:00,2, , ,0.033,0,2.02001E+12,390,39004,0,0.010651737,8.056885537,0.010651737,13-05,547901085.6,Wappinger Creek,13,Lower Hudson River Basin,547901085.6,0.010651737,3.53272E-06
3115,1,3114,5376,119140,89363581,4/10/2009 0:00,2, , ,0.027,248.4,2.02E+12,390,39009,0,0.022236256,6.562824303,0.022236252,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.022236252,2.97457E-06
3116,1,3115,5377,119150,139736825,9/7/2005 0:00,2, , ,0.084,0,2.0302E+12,390,39001,0,0.020505857,20.8028358,0.020505856,17-01,4442172011,Atlantic Ocean,17,Atlantic Ocean-Long Island Sound,2811629031,0.020505856,8.97391E-06
3117,1,3116,5378,119166,55486625,8/22/2012 0:00,2, , ,0.02965355,198.42,2.0301E+12,390,39011,0,0.007025344,7.323741489,0.007025344,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.007025344,3.19078E-06
3118,1,3117,5379,119188,52850649,11/4/2007 0:00,2, , ,0.044,0,2.02001E+12,390,39004,0,0.017685253,10.9479173,0.017685254,13-10,1342876652,Kinderhook Creek,13,Lower Hudson River Basin,1286631313,0.017685254,4.84081E-06
3119,1,3118,5380,119189,52850269,8/23/2002 0:00,2, , ,0.056,62.5,2.02001E+12,390,39009,0,0.015165155,13.7384056,0.015165153,13-10,1342876652,Kinderhook Creek,13,Lower Hudson River Basin,1286631313,0.015165153,6.07663E-06
3120,1,3119,5382,119199,50522495,7/21/2008 0:00,2, , ,0.048,90,2.02E+12,390,39009,0,0.014177307,11.9701812,0.014177306,1-Nov,2179631613,Upper Hudson Main Stem,11,Upper Hudson River Basin,1945891000,0.014177306,5.35203E-06
3121,1,3120,5383,119230,122232055,10/6/2010 0:00,2, , ,0.03,0,1.10001E+12,390,39004,0,0.008069309,7.421911736,0.008069309,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.008069309,3.22297E-06
3122,1,3121,5385,119304,122232030,10/6/2010 0:00,2,971469,Windmill Lake,0.045,0,1.10001E+12,390,39004,0,0.009085799,11.0744074,0.0090858,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.0090858,4.80932E-06
3123,1,3122,5386,119315,55486279,8/22/2012 0:00,2, , ,0.19191797,91.17,2.0301E+12,390,39011,0,0.031526267,47.4002811,0.031526267,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.031526267,2.06512E-05
3124,1,3123,5387,119328,52853223,11/4/2007 0:00,2, , ,0.033,0,2.02001E+12,390,39004,0,0.010602107,8.256042797,0.010602107,13-10,1342876652,Kinderhook Creek,13,Lower Hudson River Basin,1286631313,0.010602107,3.64168E-06
3125,1,3124,5388,119349,50521747,7/21/2008 0:00,2, , ,0.032,96,2.02E+12,390,39009,0,0.011399714,7.970585218,0.011399712,1-Nov,2179631613,Upper Hudson Main Stem,11,Upper Hudson River Basin,1945891000,0.011399712,3.56852E-06
3126,1,3125,5390,119380,132169018,7/12/2005 0:00,2, , ,0.066,1.5,1.10001E+12,390,39009,0,0.024884247,16.411099,0.024884247,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.024884247,7.10889E-06
3127,1,3126,5391,119383,132169017,12/11/2012 0:00,2,977359,Kirby Pond,0.08297815,0,1.10001E+12,390,39004,0,0.021643795,20.494299,0.021643792,17-02,5331484361,Long Island Sound,17,Atlantic Ocean-Long Island Sound,1356558744,0.021643792,8.87814E-06
3128,1,3127,5392,119408,55486251,8/22/2012 0:00,2, , ,0.03922373,65.84,2.0301E+12,390,39011,0,0.018360096,9.68760677,0.018360097,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.018360097,4.21949E-06
3129,1,3128,5394,119428,52846993,11/4/2007 0:00,2, , ,0.084,0,2.02001E+12,390,39004,0,0.019805995,20.729259,0.019805997,13-01,6487088500,Lower Hudson Main Stem,13,Lower Hudson River Basin,3503032916,0.019805997,9.19737E-06
3130,1,3129,5396,119433,50523743,7/21/2008 0:00,2, , ,0.03,26,2.02E+12,390,39009,0,0.009234016,7.328372604,0.009234017,1-Nov,2179631613,Upper Hudson Main Stem,11,Upper Hudson River Basin,1945891000,0.009234017,3.26971E-06
3131,1,3130,5397,119443,89364439,4/10/2009 0:00,2, , ,0.08,277.4,2.02E+12,390,39009,0,0.020316602,19.7265701,0.020316601,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.020316601,8.92564E-06
3132,1,3131,5398,119445,167101848,4/10/2009 0:00,2, , ,0.032,0,2.02E+12,390,39004,0,0.017144338,7.854687525,0.017144341,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.017144341,3.5568E-06
3133,1,3132,5399,119446,167101840,4/10/2009 0:00,2, , ,0.093,0,2.02E+12,390,39004,0,0.0293327,22.972983,0.029332699,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.029332699,1.04069E-05
3134,1,3133,5400,119448,167100389,4/10/2009 0:00,2, , ,0.065,0,2.02E+12,390,39004,0,0.014974678,16.0804728,0.014974675,4-Nov,7035993540,Headwaters,11,Upper Hudson River Basin,7035993540,0.014974675,7.30758E-06
3135,1,3134,5402,119452,115353649,12/10/2011 0:00,2, , ,0.094,255,4.1504E+12,390,39009,0,0.020614483,23.2423524,0.020614481,4-Oct,2407539324,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,2407539324,0.020614481,1.06279E-05
3136,1,3135,5403,119454,92081623,12/10/2011 0:00,2,958101,Mud Pond,0.08,0,4.15041E+12,390,39004,0,0.017258274,19.6577369,0.017258275,4-Oct,2407539324,Ausable-Bouquet Rivers,10,Lake Champlain River Basin,2407539324,0.017258275,9.016E-06
3137,1,3136,5404,119503,55506185,8/22/2012 0:00,2, , ,1.13281158,91.1,2.0301E+12,390,39011,0,0.093582857,279.787081,0.093582855,13-02,986221700.4,Croton,13,Lower Hudson River Basin,931663451.1,0.093582855,0.000121931
